,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
131,vinai-preprocessing,easiest-appended,curriculum-reordered-shuffled,0.9047,0.8093517433654952,4649,4398,508,445,0.9681228933554274,0.9690540304091673
769,corrects-interleaved,curriculum-reordered,smaller-batches-smaller-learning-rate,0.9047,0.8093266815203553,4623,4424,482,471,0.9672997224138901,0.968538060672995
134,vinai-preprocessing,easiest-appended,smaller-batches-smaller-learning-rate,0.9047,0.809326024673837,4624,4423,483,470,0.9678243078233572,0.9687848670499527
1154,easiest-appended,hardest-appended,smaller-batches-smaller-learning-rate,0.9047,0.809370403595766,4602,4445,461,492,0.967888750600012,0.9690405994434925
944,no-easy,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9047,0.8093259459033574,4633,4414,492,461,0.9680816387744086,0.9691738179554111
407,easiest-interleaved,smiley-reconstruction,curriculum-reordered,0.9047,0.8093304400975498,4638,4409,497,456,0.9678908313354272,0.969060237392196
844,smiley-reconstruction,mispredictions-appended,only-corrects,0.9046,0.8091325398048687,4617,4429,477,477,0.9674837474557008,0.9684183208786459
1041,curriculum-strict,only-corrects,curriculum-reordered,0.9046,0.8091251348860844,4631,4415,491,463,0.9672257362642253,0.9682394789873672
1197,drop-duplicates,hardest-appended,only-corrects,0.9046,0.809126256576928,4623,4423,483,471,0.9682314517242975,0.9694364647611847
749,corrects-interleaved,curriculum-strict-shuffled,hardest-appended,0.9046,0.8091871570225394,4597,4449,457,497,0.9680733158327479,0.9693042268660766
779,smiley-reconstruction,no-easy,corrects-appended,0.9046,0.8092042954189441,4593,4453,453,501,0.9681143303289114,0.9691648525451224
763,corrects-interleaved,corrects-appended,smaller-batches-smaller-learning-rate,0.9046,0.8092392718635044,4586,4460,446,508,0.9672972815511914,0.9684290661105844
758,corrects-interleaved,hardest-appended,curriculum-reordered,0.9046,0.8091507077185793,4608,4438,468,486,0.9679599957809089,0.96927420145755
1146,easiest-appended,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9046,0.8091248214991691,4630,4416,490,464,0.9675633355853293,0.9686201169520893
1153,easiest-appended,hardest-appended,curriculum-reordered,0.9046,0.8091413379957684,4612,4434,472,482,0.9679581151162067,0.9691774306653731
1097,baseline,hardest-appended,only-corrects,0.9046,0.809126256576928,4623,4423,483,471,0.9682314517242975,0.9694364647611847
753,corrects-interleaved,curriculum-strict-shuffled,curriculum-reordered,0.9046,0.8091413379957684,4612,4434,472,482,0.9675335250490934,0.9686706766673369
173,vinai-preprocessing,curriculum-strict-shuffled,curriculum-reordered,0.9046,0.8091309584562981,4638,4408,498,456,0.96813955924582,0.9692104158753654
941,no-easy,mispredictions-interleaved,curriculum-reordered-shuffled,0.9046,0.8091826229638909,4658,4388,518,436,0.9681140102157707,0.9691924262418375
408,easiest-interleaved,smiley-reconstruction,smaller-batches-smaller-learning-rate,0.9046,0.8091255778947122,4632,4414,492,462,0.9675886645375942,0.968760036443242
1023,curriculum-strict,curriculum-strict-shuffled,hardest-appended,0.9046,0.8091912474266596,4596,4450,456,498,0.9679259437455575,0.9691355229179529
568,tags-replacement,curriculum-strict,curriculum-reordered-shuffled,0.9046,0.8092082502324169,4664,4382,524,430,0.9681682693931343,0.9691814369666367
120,vinai-preprocessing,baseline,curriculum-reordered-shuffled,0.9046,0.8092496994047248,4672,4374,532,422,0.9681612669181795,0.9692171523967688
996,curriculum-strict,drop-duplicates,only-corrects,0.9046,0.8091276847305104,4635,4411,495,459,0.9674472545576509,0.9683255208097085
166,vinai-preprocessing,mispredictions-interleaved,only-corrects,0.9046,0.8091255778947122,4632,4414,492,462,0.968429301652376,0.9695022037012143
141,vinai-preprocessing,drop-duplicates,curriculum-reordered-shuffled,0.9046,0.8092496994047248,4672,4374,532,422,0.9681612669181795,0.9692171523967688
97,vinai-preprocessing,no-easy,curriculum-reordered,0.9046,0.8091648392904252,4653,4393,513,441,0.9683703208061858,0.9693288245219585
1240,larger-batches-larger-learning-rate,curriculum-reordered-shuffled,only-corrects,0.9046,0.8091323090477787,4639,4407,499,455,0.9676279784326973,0.9686885647426299
1020,curriculum-strict,mispredictions-interleaved,only-corrects,0.9046,0.80912486401778,4626,4420,486,468,0.9679127790926425,0.9689732860277671
1277,mispredictions-interleaved,curriculum-strict-shuffled,only-corrects,0.9046,0.8091269799028508,4622,4424,482,472,0.967914559721988,0.969051079018347
1026,curriculum-strict,curriculum-strict-shuffled,only-corrects,0.9046,0.8091288152266118,4620,4426,480,474,0.9668106495559792,0.9675377924730608
862,smiley-reconstruction,hardest-appended,only-corrects,0.9046,0.8091311687405381,4618,4428,478,476,0.9679986294355877,0.9691860882984731
975,curriculum-strict,baseline,only-corrects,0.9046,0.8091276847305104,4635,4411,495,459,0.9674472545576509,0.9683255208097085
1126,easiest-appended,larger-batches-larger-learning-rate,only-corrects,0.9045,0.8089332039470798,4616,4429,477,478,0.9676426836301022,0.96852457054097
1149,easiest-appended,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9045,0.8089382929137062,4613,4432,474,481,0.9674003579825253,0.9684016332336469
1110,easiest-appended,drop-duplicates,larger-batches-larger-learning-rate,0.9045,0.8089290695581928,4636,4409,497,458,0.9678974936901699,0.9688184383776011
1302,curriculum-strict-shuffled,corrects-appended,curriculum-reordered,0.9045,0.8090902353333203,4577,4468,438,517,0.9675831826000582,0.9686706979544168
746,corrects-interleaved,mispredictions-interleaved,only-corrects,0.9045,0.8089273123405444,4621,4424,482,473,0.9678281891951892,0.9689336765743356
747,corrects-interleaved,mispredictions-interleaved,curriculum-reordered,0.9045,0.8089317666114502,4617,4428,478,477,0.9678600004385551,0.969024298985692
621,tags-replacement,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9045,0.8089245043011998,4628,4417,489,466,0.9679194614544564,0.9688863163927323
663,corrects-interleaved,smiley-reconstruction,curriculum-reordered,0.9045,0.8089273123405444,4621,4424,482,473,0.9675624152600494,0.9688195131483996
703,corrects-interleaved,baseline,smaller-batches-smaller-learning-rate,0.9045,0.8089246588487388,4626,4419,487,468,0.9671977263644062,0.9682685524192062
992,curriculum-strict,drop-duplicates,curriculum-strict-shuffled,0.9045,0.8089246213799811,4629,4416,490,465,0.9675549326153835,0.96847713649525
1160,easiest-appended,curriculum-reordered-shuffled,curriculum-reordered,0.9045,0.8089419315316929,4644,4401,505,450,0.9671349241675979,0.968239262260344
497,easiest-interleaved,curriculum-strict-shuffled,curriculum-reordered,0.9045,0.808924930460822,4625,4420,486,469,0.9677848138646123,0.9689239853890838
971,curriculum-strict,baseline,curriculum-strict-shuffled,0.9045,0.8089246213799811,4629,4416,490,465,0.9675549326153835,0.96847713649525
1323,corrects-appended,only-corrects,curriculum-reordered,0.9045,0.8089636718766718,4603,4442,464,491,0.9670656997009022,0.9680824214756307
755,corrects-interleaved,hardest-appended,corrects-appended,0.9045,0.8091104691669513,4574,4471,435,520,0.9680394638681096,0.9692768522714882
729,corrects-interleaved,larger-batches-larger-learning-rate,corrects-appended,0.9045,0.8090419737209462,4585,4460,446,509,0.9677820929029155,0.9687498016040942
947,no-easy,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9045,0.8089541855832624,4649,4396,510,445,0.9678078019895351,0.9688532569351095
161,vinai-preprocessing,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9045,0.8089282316364712,4620,4425,481,474,0.9679768617420139,0.9689468789801552
855,smiley-reconstruction,curriculum-strict-shuffled,corrects-appended,0.9045,0.8091246056279071,4572,4473,433,522,0.9677508218504749,0.9688899104959005
1037,curriculum-strict,corrects-appended,smaller-batches-smaller-learning-rate,0.9045,0.8090365234628641,4586,4459,447,508,0.9672759740202577,0.9682727187413702
1045,baseline,easiest-appended,larger-batches-larger-learning-rate,0.9045,0.8089290695581928,4636,4409,497,458,0.9678974936901699,0.9688184383776011
419,easiest-interleaved,no-easy,curriculum-reordered-shuffled,0.9045,0.8089696837824859,4654,4391,515,440,0.968032141280014,0.9690793679758528
1044,baseline,easiest-appended,drop-duplicates,0.9045,0.8089379379667372,4642,4403,503,452,0.9674073804645514,0.9683052499528829
724,corrects-interleaved,drop-duplicates,smaller-batches-smaller-learning-rate,0.9045,0.8089246588487388,4626,4419,487,468,0.9671977263644062,0.9682685524192062
1022,curriculum-strict,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9045,0.8089246588487388,4626,4419,487,468,0.9678535381545254,0.96898755041958
835,smiley-reconstruction,larger-batches-larger-learning-rate,curriculum-reordered-shuffled,0.9044,0.8087748122514795,4655,4389,517,439,0.9677842936807586,0.9689096300602392
581,tags-replacement,baseline,only-corrects,0.9044,0.808732085874992,4638,4406,500,456,0.9677057259117662,0.9686953469295476
1162,easiest-appended,only-corrects,curriculum-reordered,0.9044,0.8087268226247203,4621,4423,483,473,0.9670963105199902,0.9680711564647735
867,smiley-reconstruction,corrects-appended,curriculum-reordered,0.9044,0.8088234229366651,4588,4456,450,506,0.9676923411810671,0.9688947837879457
900,no-easy,easiest-appended,drop-duplicates,0.9044,0.8087295230879827,4636,4408,498,458,0.9680697145599141,0.9689569369751239
896,no-easy,baseline,curriculum-reordered-shuffled,0.9044,0.808807896423478,4663,4381,525,431,0.9680787577561414,0.9690798400877257
929,no-easy,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9044,0.808732085874992,4638,4406,500,456,0.9679179409170376,0.9689075535698237
986,curriculum-strict,easiest-appended,only-corrects,0.9044,0.8087286644817148,4619,4425,481,475,0.967218373661987,0.9680051172963953
1141,easiest-appended,mispredictions-interleaved,only-corrects,0.9044,0.8087276788086302,4620,4424,482,474,0.9678997945033692,0.9689529445511574
602,tags-replacement,drop-duplicates,only-corrects,0.9044,0.808732085874992,4638,4406,500,456,0.9677057259117662,0.9686953469295476
84,vinai-preprocessing,smiley-reconstruction,smaller-batches-smaller-learning-rate,0.9044,0.8087284361102638,4635,4409,497,459,0.9674868285446808,0.9685651118551519
698,corrects-interleaved,baseline,hardest-appended,0.9044,0.808745641932137,4609,4435,471,485,0.968268644869843,0.9695026874774533
917,no-easy,drop-duplicates,curriculum-reordered-shuffled,0.9044,0.808807896423478,4663,4381,525,431,0.9680787577561414,0.9690798400877257
142,vinai-preprocessing,drop-duplicates,only-corrects,0.9044,0.8087307396732291,4637,4407,499,457,0.9677385775228395,0.9686781069665076
719,corrects-interleaved,drop-duplicates,hardest-appended,0.9044,0.808745641932137,4609,4435,471,485,0.968268644869843,0.9695026874774533
1081,baseline,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9044,0.8087250310689131,4624,4420,486,470,0.9674860482689001,0.9684466410764416
1262,mispredictions-appended,hardest-appended,curriculum-reordered,0.9044,0.808787062981631,4596,4448,458,498,0.96803454212857,0.9692187905480567
1181,drop-duplicates,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9044,0.8087250310689131,4624,4420,486,470,0.9674860482689001,0.9684466410764416
1289,mispredictions-interleaved,curriculum-reordered-shuffled,only-corrects,0.9044,0.8087369022720816,4641,4403,503,453,0.9676959824680434,0.9688331631361229
952,no-easy,hardest-appended,curriculum-reordered-shuffled,0.9044,0.8087351671649604,4640,4404,502,454,0.9682750671397299,0.9694352123383483
928,no-easy,larger-batches-larger-learning-rate,curriculum-reordered,0.9044,0.8087351671649604,4640,4404,502,454,0.9680788377844265,0.9690635917395372
691,corrects-interleaved,curriculum-strict,smaller-batches-smaller-learning-rate,0.9044,0.808732398378883,4616,4428,478,478,0.9671571720308826,0.9681709424402327
570,tags-replacement,curriculum-strict,curriculum-reordered,0.9044,0.8087500360101294,4647,4397,509,447,0.9680797981238489,0.9691012793675919
1222,larger-batches-larger-learning-rate,mispredictions-interleaved,only-corrects,0.9044,0.8087244051426762,4627,4417,489,467,0.9682969548757313,0.9694094929996411
1260,mispredictions-appended,hardest-appended,curriculum-reordered-shuffled,0.9044,0.808745641932137,4609,4435,471,485,0.9680946433707529,0.9692913560198871
887,no-easy,curriculum-strict,smaller-batches-smaller-learning-rate,0.9044,0.8087295230879827,4636,4408,498,458,0.9675671369288761,0.9685045254025917
888,no-easy,baseline,easiest-appended,0.9044,0.8087295230879827,4636,4408,498,458,0.968069714559914,0.9689569381100472
53,vinai-preprocessing,tags-replacement,smaller-batches-smaller-learning-rate,0.9044,0.808742885559428,4644,4400,506,450,0.9677904158445759,0.968803770464512
36,vinai-preprocessing,easiest-interleaved,smaller-batches-smaller-learning-rate,0.9044,0.8087274787312708,4634,4410,496,460,0.9681965994060941,0.9693157518185163
486,easiest-interleaved,mispredictions-interleaved,curriculum-strict-shuffled,0.9044,0.8087310242723679,4617,4427,479,477,0.9683686602192678,0.969526545653376
121,vinai-preprocessing,baseline,only-corrects,0.9044,0.8087307396732291,4637,4407,499,457,0.9677385775228395,0.9686781069665076
748,corrects-interleaved,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9044,0.808732398378883,4616,4428,478,478,0.9678718446247642,0.969055962710185
1269,mispredictions-appended,curriculum-reordered-shuffled,curriculum-reordered,0.9044,0.8087407614592945,4643,4401,505,451,0.9675805416666466,0.9687617168828948
1214,larger-batches-larger-learning-rate,mispredictions-appended,curriculum-reordered-shuffled,0.9044,0.8087259527351942,4632,4412,494,462,0.968112289607639,0.9691660470924184
490,easiest-interleaved,mispredictions-interleaved,only-corrects,0.9044,0.8087253841014447,4631,4413,493,463,0.968172790991248,0.9693662863726099
1117,easiest-appended,drop-duplicates,only-corrects,0.9043,0.8085244859327833,4625,4418,488,469,0.9674175040426288,0.9682841172829344
411,easiest-interleaved,no-easy,easiest-appended,0.9043,0.8085271567197718,4620,4423,483,474,0.9680853600896699,0.9690052388953506
762,corrects-interleaved,corrects-appended,curriculum-reordered,0.9043,0.8086111280947443,4590,4453,453,504,0.9674214854498174,0.9685058893100272
919,no-easy,drop-duplicates,curriculum-reordered,0.9043,0.8085728679653191,4654,4389,517,440,0.9680422848651627,0.9690607652919794
948,no-easy,curriculum-strict-shuffled,only-corrects,0.9043,0.808524680130005,4629,4414,492,465,0.9676102121533834,0.9685107409656675
644,tags-replacement,curriculum-reordered-shuffled,only-corrects,0.9043,0.8085461857999523,4645,4398,508,449,0.9678684434226434,0.9688994957677713
1202,drop-duplicates,corrects-appended,curriculum-reordered,0.9043,0.8085850180000804,4596,4447,459,498,0.9678655423973048,0.9690026265390014
1304,curriculum-strict-shuffled,curriculum-reordered-shuffled,only-corrects,0.9043,0.8085300068729602,4636,4407,499,458,0.9672744534828388,0.9683819011352132
360,hardest-interleaved,curriculum-reordered,smaller-batches-smaller-learning-rate,0.9043,0.8085243240180965,4627,4416,490,467,0.9681541243937257,0.969390674143143
512,easiest-interleaved,only-corrects,smaller-batches-smaller-learning-rate,0.9043,0.8085250524645344,4630,4413,493,464,0.9672501048770679,0.9684182982212158
1198,drop-duplicates,hardest-appended,curriculum-reordered,0.9043,0.8085255543284093,4631,4412,494,463,0.9683727216547418,0.9696561073868556
1052,baseline,easiest-appended,only-corrects,0.9043,0.8085244859327833,4625,4418,488,469,0.9674175040426288,0.9682841172829344
869,smiley-reconstruction,curriculum-reordered-shuffled,only-corrects,0.9043,0.8085376989240761,4641,4402,504,453,0.9673108863596751,0.9685023407227203
151,vinai-preprocessing,larger-batches-larger-learning-rate,only-corrects,0.9043,0.8085244373170526,4628,4415,491,466,0.9678506571362582,0.9687317252274149
82,vinai-preprocessing,smiley-reconstruction,only-corrects,0.9043,0.808524680130005,4629,4414,492,465,0.96757073820171,0.968567913170882
485,easiest-interleaved,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9043,0.8085363330020731,4613,4430,476,481,0.9677564438375099,0.9688715099800448
51,vinai-preprocessing,tags-replacement,only-corrects,0.9043,0.8085300068729602,4636,4407,499,458,0.9676910207143614,0.9685236204337635
898,no-easy,baseline,curriculum-reordered,0.9043,0.8085728679653191,4654,4389,517,440,0.9680422848651627,0.9690607652919794
906,no-easy,easiest-appended,corrects-appended,0.9043,0.8086590253668863,4581,4462,444,513,0.9680218976595089,0.9688359373793188
793,smiley-reconstruction,curriculum-strict,curriculum-reordered-shuffled,0.9043,0.8085764813513249,4655,4388,518,439,0.9676025094309333,0.9687733895698907
1102,baseline,corrects-appended,curriculum-reordered,0.9043,0.8085850180000804,4596,4447,459,498,0.9678655423973048,0.9690026265390014
132,vinai-preprocessing,easiest-appended,only-corrects,0.9043,0.8085271567197718,4620,4423,483,474,0.9678305900437452,0.9686513175538075
907,no-easy,easiest-appended,curriculum-reordered-shuffled,0.9043,0.8085512072063676,4647,4396,510,447,0.967764466673101,0.9686678354051421
1098,baseline,hardest-appended,curriculum-reordered,0.9043,0.8085255543284093,4631,4412,494,463,0.9683727216547418,0.9696561073868556
1223,larger-batches-larger-learning-rate,mispredictions-interleaved,curriculum-reordered,0.9042,0.8083293086304066,4635,4407,499,459,0.9682790685539898,0.9694077842415274
1243,larger-batches-larger-learning-rate,only-corrects,curriculum-reordered,0.9042,0.8083244495453569,4628,4414,492,466,0.9675934662347061,0.968617799384417
1288,mispredictions-interleaved,corrects-appended,smaller-batches-smaller-learning-rate,0.9042,0.8084560514475823,4581,4461,445,513,0.9680223978362913,0.9692223694280826
1312,hardest-appended,corrects-appended,curriculum-reordered,0.9042,0.8085138479098454,4572,4470,436,522,0.9681035265104099,0.9693897394655655
1281,mispredictions-interleaved,hardest-appended,curriculum-reordered-shuffled,0.9042,0.8083248635098998,4623,4419,487,471,0.9681976797879444,0.9694958218697366
1285,mispredictions-interleaved,corrects-appended,curriculum-reordered-shuffled,0.9042,0.8084087312763929,4590,4452,454,504,0.9680128544632814,0.969141728823609
1150,easiest-appended,hardest-appended,corrects-appended,0.9042,0.8086516086529898,4555,4487,419,539,0.9681803536641991,0.9692951115535056
1307,curriculum-strict-shuffled,only-corrects,curriculum-reordered,0.9042,0.8083248635098998,4623,4419,487,471,0.9672817960780057,0.9683870779015067
1203,drop-duplicates,corrects-appended,smaller-batches-smaller-learning-rate,0.9042,0.808423340675379,4587,4455,451,507,0.967401738470445,0.9684868064027168
377,easiest-interleaved,tags-replacement,smaller-batches-smaller-learning-rate,0.9042,0.8083385256595175,4641,4401,505,453,0.9681413798893082,0.9692728522620815
1051,baseline,easiest-appended,curriculum-reordered-shuffled,0.9042,0.808352408308959,4647,4395,511,447,0.9677658671680918,0.9687619183939494
934,no-easy,mispredictions-appended,curriculum-reordered-shuffled,0.9042,0.8083610999457713,4650,4392,514,444,0.9679375878610534,0.9689308646798981
995,curriculum-strict,drop-duplicates,curriculum-reordered-shuffled,0.9042,0.8083985042769479,4660,4382,524,434,0.9678166251079783,0.9688859451388925
926,no-easy,larger-batches-larger-learning-rate,curriculum-reordered-shuffled,0.9042,0.8083745046206047,4654,4388,518,440,0.9681583458857699,0.9691591139461846
1027,curriculum-strict,curriculum-strict-shuffled,curriculum-reordered,0.9042,0.8083257549374658,4631,4411,495,463,0.9673002826118863,0.9683407370846702
794,smiley-reconstruction,curriculum-strict,only-corrects,0.9042,0.8083247551800938,4629,4413,493,465,0.9672381006342883,0.9682648361968005
1015,curriculum-strict,mispredictions-appended,smaller-batches-smaller-learning-rate,0.9042,0.8083322569528975,4615,4427,479,479,0.9674190445871188,0.968390144087486
558,tags-replacement,no-easy,smaller-batches-smaller-learning-rate,0.9042,0.8083448836446055,4644,4398,508,450,0.9680725155498959,0.9690325094063942
1006,curriculum-strict,larger-batches-larger-learning-rate,curriculum-reordered,0.9042,0.8083305208901601,4636,4406,500,458,0.9678733651621828,0.9688673419099721
571,tags-replacement,curriculum-strict,smaller-batches-smaller-learning-rate,0.9042,0.8083293086304066,4635,4407,499,459,0.9677780514745131,0.9687559176746804
853,smiley-reconstruction,mispredictions-interleaved,smaller-batches-smaller-learning-rate,0.9042,0.8083244495453569,4628,4414,492,466,0.9678365921651347,0.9690600218734359
1103,baseline,corrects-appended,smaller-batches-smaller-learning-rate,0.9042,0.808423340675379,4587,4455,451,507,0.967401738470445,0.9684868064027168
1059,baseline,drop-duplicates,hardest-appended,0.9042,0.8083282259139621,4634,4408,498,460,0.9681252141756983,0.9693322112084705
432,easiest-interleaved,curriculum-strict,curriculum-reordered-shuffled,0.9042,0.8083405153743229,4642,4400,506,452,0.9677329955499471,0.9688546318585999
768,corrects-interleaved,only-corrects,smaller-batches-smaller-learning-rate,0.9042,0.8083259352950303,4621,4421,485,473,0.9667012909042572,0.9676640371246503
647,tags-replacement,only-corrects,curriculum-reordered,0.9042,0.8083282259139621,4634,4408,498,460,0.9677972182488178,0.9688663809438658
974,curriculum-strict,baseline,curriculum-reordered-shuffled,0.9042,0.8083985042769479,4660,4382,524,434,0.9678166251079783,0.9688859451388925
1116,easiest-appended,drop-duplicates,curriculum-reordered-shuffled,0.9042,0.808352408308959,4647,4395,511,447,0.9677658671680918,0.9687619183939494
872,smiley-reconstruction,only-corrects,curriculum-reordered,0.9041,0.8081242532541242,4627,4414,492,467,0.9673466790102295,0.9685694559656444
817,smiley-reconstruction,easiest-appended,only-corrects,0.9041,0.8081270010989993,4619,4422,484,475,0.9672273368299293,0.9682287784858761
186,vinai-preprocessing,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9041,0.8081725630837797,4653,4388,518,441,0.9678601004739115,0.9689405077403471
733,corrects-interleaved,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9041,0.8081270010989993,4619,4422,484,475,0.9675334650278794,0.9685692534563681
1292,mispredictions-interleaved,only-corrects,curriculum-reordered,0.9041,0.8081242532541242,4627,4414,492,467,0.9677445996513009,0.9689088869273776
701,corrects-interleaved,baseline,only-corrects,0.9041,0.8081241636582948,4625,4416,490,469,0.9673870132659687,0.968400359502911
542,tags-replacement,smiley-reconstruction,only-corrects,0.9041,0.808126742751418,4632,4409,497,462,0.967514718402072,0.9685718796566066
645,tags-replacement,curriculum-reordered-shuffled,curriculum-reordered,0.9041,0.8082144807595082,4663,4378,528,431,0.967954994013084,0.9690808665896016
961,no-easy,curriculum-reordered-shuffled,curriculum-reordered,0.9041,0.8082144807595082,4663,4378,528,431,0.967580701723217,0.9686153714019814
897,no-easy,baseline,only-corrects,0.9041,0.8081340034120315,4638,4403,503,456,0.9678371923772737,0.9687712827381109
918,no-easy,drop-duplicates,only-corrects,0.9041,0.8081340034120315,4638,4403,503,456,0.9678371923772737,0.9687712827381109
573,tags-replacement,baseline,drop-duplicates,0.9041,0.8081761709550263,4654,4387,519,440,0.9675543524103161,0.9685550403637705
722,corrects-interleaved,drop-duplicates,only-corrects,0.9041,0.8081241636582948,4625,4416,490,469,0.9673870132659687,0.968400359502911
75,vinai-preprocessing,smiley-reconstruction,larger-batches-larger-learning-rate,0.9041,0.8081356668701813,4639,4402,504,455,0.9678319105104508,0.968846011602812
359,hardest-interleaved,only-corrects,smaller-batches-smaller-learning-rate,0.9041,0.8081241437349931,4626,4415,491,468,0.9677184304020414,0.9688133106745894
1322,corrects-appended,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9041,0.8081667127461398,4600,4441,465,494,0.9674101014262482,0.9685109329531757
868,smiley-reconstruction,corrects-appended,smaller-batches-smaller-learning-rate,0.904,0.8080445526154123,4582,4458,448,512,0.967284216933633,0.9684120366422895
1305,curriculum-strict-shuffled,curriculum-reordered-shuffled,curriculum-reordered,0.904,0.8079495048672569,4645,4395,511,449,0.9673968367379767,0.9686002860980774
1159,easiest-appended,curriculum-reordered-shuffled,only-corrects,0.904,0.8079303021070912,4635,4405,501,459,0.9671090550244078,0.9680306905506029
1199,drop-duplicates,hardest-appended,smaller-batches-smaller-learning-rate,0.904,0.8079257746540814,4620,4420,486,474,0.9679797427602811,0.9691726203985105
1038,curriculum-strict,curriculum-reordered-shuffled,only-corrects,0.904,0.8079402692893513,4641,4399,507,453,0.9672257562712965,0.9682094499973879
1099,baseline,hardest-appended,smaller-batches-smaller-learning-rate,0.904,0.8079257746540814,4620,4420,486,474,0.9679797427602811,0.9691726203985105
826,smiley-reconstruction,drop-duplicates,curriculum-reordered-shuffled,0.904,0.8080118966830513,4662,4378,528,432,0.9675807817515023,0.968701799457192
437,easiest-interleaved,baseline,drop-duplicates,0.904,0.8079741969897297,4653,4387,519,441,0.967825908389061,0.9689021831667838
997,curriculum-strict,drop-duplicates,curriculum-reordered,0.904,0.8079549001423123,4647,4393,513,447,0.9677921764668505,0.9688638990950841
1186,drop-duplicates,mispredictions-interleaved,only-corrects,0.904,0.8079262472096224,4631,4409,497,463,0.9682015611597763,0.9693299589621446
889,no-easy,baseline,drop-duplicates,0.904,0.8079778669460135,4654,4386,520,440,0.9677865144656728,0.9687656680231865
976,curriculum-strict,baseline,curriculum-reordered,0.904,0.8079549001423123,4647,4393,513,447,0.9677921764668505,0.9688638990950841
1086,baseline,mispredictions-interleaved,only-corrects,0.904,0.8079262472096224,4631,4409,497,463,0.9682015611597763,0.9693299589621446
805,smiley-reconstruction,baseline,curriculum-reordered-shuffled,0.904,0.8080118966830513,4662,4378,528,432,0.9675807817515023,0.968701799457192
626,tags-replacement,mispredictions-interleaved,only-corrects,0.904,0.8079262472096224,4631,4409,497,463,0.9683853461167315,0.9694680516056533
965,no-easy,curriculum-reordered,smaller-batches-smaller-learning-rate,0.904,0.8079495048672569,4645,4395,511,449,0.9676275582841999,0.9687065242383462
1170,drop-duplicates,larger-batches-larger-learning-rate,curriculum-reordered-shuffled,0.904,0.8080267991809422,4665,4375,531,429,0.9679163803654764,0.9689626857554972
1070,baseline,larger-batches-larger-learning-rate,curriculum-reordered-shuffled,0.904,0.8080267991809422,4665,4375,531,429,0.9679163803654764,0.9689626857554972
1326,curriculum-reordered-shuffled,only-corrects,curriculum-reordered,0.904,0.8079402692893513,4641,4399,507,453,0.9669464575559586,0.9680484044616879
662,corrects-interleaved,smiley-reconstruction,only-corrects,0.904,0.8079251706127711,4621,4419,487,473,0.9672146523467253,0.9683771859187691
544,tags-replacement,smiley-reconstruction,smaller-batches-smaller-learning-rate,0.9039,0.8077322441055977,4636,4403,503,458,0.9674311688723263,0.9685366261259143
1207,drop-duplicates,only-corrects,curriculum-reordered,0.9039,0.8077308441467285,4635,4404,502,459,0.9675271227862777,0.9686469538352532
96,vinai-preprocessing,no-easy,only-corrects,0.9039,0.8077295736483705,4634,4405,501,460,0.9682107844196454,0.9690646408486622
447,easiest-interleaved,baseline,smaller-batches-smaller-learning-rate,0.9039,0.8077354324420752,4638,4401,505,456,0.9676758753613877,0.9688170527027621
790,smiley-reconstruction,curriculum-strict,curriculum-strict-shuffled,0.9039,0.8077288329957023,4616,4423,483,478,0.967335355007874,0.9683660880517136
646,tags-replacement,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9039,0.8077958174335312,4658,4381,525,436,0.9678473959836364,0.9689537490547402
942,no-easy,mispredictions-interleaved,only-corrects,0.9039,0.8077257860815221,4630,4409,497,464,0.9681158508663303,0.9691357018782857
962,no-easy,curriculum-reordered-shuffled,smaller-batches-smaller-learning-rate,0.9039,0.8077591450881098,4648,4391,515,446,0.9675745395452569,0.9686106155699002
1148,easiest-appended,curriculum-strict-shuffled,curriculum-reordered,0.9039,0.8077253752881945,4620,4419,487,474,0.9675335650632358,0.968602104731302
1230,larger-batches-larger-learning-rate,curriculum-strict-shuffled,smaller-batches-smaller-learning-rate,0.9039,0.8077248342062749,4621,4418,488,473,0.9677534027626724,0.968823429558203
1107,baseline,only-corrects,curriculum-reordered,0.9039,0.8077308441467285,4635,4404,502,459,0.9675271227862777,0.9686469538352532
798,smiley-reconstruction,baseline,drop-duplicates,0.9039,0.8077687854890984,4651,4388,518,443,0.9668592867463076,0.9678650939724057
